"sftgcode","year","cnsimr","xxxcimr","xxxcimrln"
"CYP",1982,14.8,0.241,-1.42295834549148
"CYP",1983,14.6,0.248,-1.39432653281715
"CYP",1984,14.4,0.253,-1.37436579025462
"CYP",1985,14.2,0.255,-1.36649173382371
"CYP",1986,14.1,0.266,-1.32425897020044
"CYP",1987,13.9,0.27,-1.30933331998376
"CYP",1988,13.6,0.273,-1.29828348379718
"CYP",1989,13.5,0.289,-1.2413285908697
"CYP",1990,14,0.312,-1.16475209117265
"CYP",1991,14.6,0.328,-1.11474167059799
"CYP",1992,14.7,0.355,-1.03563748950672
"CYP",1993,13.4,0.329,-1.11169752821677
"CYP",1994,13.5,0.338,-1.08470938349912
"CYP",1995,13.3,0.344,-1.06711362160874
"CYP",1996,13.2,0.347,-1.05843049903528
"CYP",1997,13.6,0.382,-0.962334670375562
"CYP",1998,14.1,0.417,-0.874669057183336
"CYP",1999,12.9,0.397,-0.923818998294947
"CYP",2000,13.4,0.417,-0.874669057183336
"CYP",2001,11.8,0.384,-0.95711272639441
"CYP",2002,12.1,0.412,-0.886731929632611
"CYP",2003,12.1,0.427,-0.850971265753513
"CYP",2004,11.7,0.425,-0.85566611005772
"CYP",2005,11.8,0.442,-0.816445396904439
"CYP",2006,10.8,0.432,-0.839329690738027
"CYP",2007,10.4,0.425,-0.85566611005772
"CYP",2008,10.2,0.42,-0.867500567704723
"CYP",2009,9.7,0.414,-0.881889305156823
"CYP",2010,9.6,0.422,-0.862749964946125
"CYP",2011,9.4,0.427,-0.850971265753513
"CYP",2012,9.1,0.427,-0.850971265753513
"CYP",2013,8.8,0.432,-0.839329690738027
"CYP",2014,NA,0.432,-0.839329690738027
"CZE",1960,23.5,0.239,-1.43129172705063
"CZE",1961,22.7,0.192,-1.65025990695436
"CZE",1962,22.8,0.197,-1.62455155024415
"CZE",1963,22.1,0.202,-1.59948758158093
"CZE",1964,21.4,0.199,-1.61445045425764
"CZE",1965,25.5,0.229,-1.4740332754279
"CZE",1966,23.8,0.226,-1.48722027970985
"CZE",1967,22.9,0.23,-1.46967597005894
"CZE",1968,22.2,0.222,-1.50507789710986
"CZE",1969,23.1,0.231,-1.46533756846034
"CZE",1970,22.1,0.229,-1.4740332754279
"CZE",1971,21.7,0.233,-1.45671682541644
"CZE",1972,21.6,0.244,-1.41058705368894
"CZE",1973,21.3,0.249,-1.39030238251743
"CZE",1974,20.5,0.248,-1.39432653281715
"CZE",1975,20.8,0.257,-1.35867919408692
"CZE",1976,21,0.252,-1.37832619147071
"CZE",1977,19.7,0.243,-1.41469383564159
"CZE",1978,18.8,0.248,-1.39432653281715
"CZE",1979,17.7,0.244,-1.41058705368894
"CZE",1980,18.4,0.269,-1.3130438993803
"CZE",1981,16.9,0.261,-1.34323487165944
"CZE",1982,16.2,0.265,-1.32802545299591
"CZE",1983,15.7,0.267,-1.32050662058189
"CZE",1984,15.3,0.269,-1.3130438993803
"CZE",1985,14,0.252,-1.37832619147071
"CZE",1986,13.4,0.253,-1.37436579025462
"CZE",1987,12.9,0.251,-1.38230233985035
"CZE",1988,11.9,0.239,-1.43129172705063
"CZE",1989,11.3,0.242,-1.41881755282545
"CZE",1990,11.3,0.251,-1.38230233985035
"CZE",1991,11.5,0.257,-1.35867919408692
"CZE",1992,10.6,0.256,-1.36257783450257
"CZR",1993,8.5,0.208,-1.57021719928082
"CZR",1994,7.5,0.186,-1.68200860526894
"CZR",1995,7.3,0.188,-1.67131331615219
"CZR",1996,5.9,0.155,-1.86433016206289
"CZR",1997,5.9,0.165,-1.80180980508156
"CZR",1998,5.2,0.154,-1.87080267656851
"CZR",1999,4.6,0.141,-1.95899538860397
"CZR",2000,4.1,0.128,-2.05572501506252
"CZR",2001,4,0.129,-2.04794287462046
"CZR",2002,4.2,0.142,-1.95192822138088
"CZR",2003,3.9,0.138,-1.98050159382493
"CZR",2004,3.8,0.139,-1.97328134585145
"CZR",2005,3.5,0.129,-2.04794287462046
"CZR",2006,3.4,0.136,-1.99510039324608
"CZR",2007,3.3,0.133,-2.01740615076038
"CZR",2008,2.9,0.119,-2.12863178587061
"CZR",2009,2.9,0.122,-2.10373423424888
"CZR",2010,2.7,0.117,-2.14558134418438
"CZR",2011,2.6,0.12,-2.12026353620009
"CZR",2012,2.6,0.124,-2.0874737133771
"CZR",2013,2.6,0.129,-2.04794287462046
"CZR",2014,NA,0.129,-2.04794287462046
"DEN",1960,21.5,0.219,-1.51868354916564
"DEN",1961,21.8,0.185,-1.68739945390381
"DEN",1962,20.1,0.174,-1.74869997976761
"DEN",1963,19.1,0.175,-1.74296930505862
"DEN",1964,18.7,0.174,-1.74869997976761
"DEN",1965,18.7,0.168,-1.78379129957888
"DEN",1966,16.9,0.16,-1.83258146374831
"DEN",1967,15.8,0.158,-1.84516024595517
"DEN",1968,16.4,0.164,-1.80788885115794
"DEN",1969,14.8,0.148,-1.91054300521802
"DEN",1970,14.2,0.147,-1.9173226922034
"DEN",1971,13.5,0.145,-1.93102153656156
"DEN",1972,12.2,0.138,-1.98050159382493
"DEN",1973,11.5,0.135,-2.00248050054371
"DEN",1974,10.7,0.13,-2.04022082852655
"DEN",1975,10.4,0.129,-2.04794287462046
"DEN",1976,10.2,0.122,-2.10373423424888
"DEN",1977,8.7,0.107,-2.23492644452023
"DEN",1978,8.8,0.116,-2.15416508787577
"DEN",1979,8.8,0.121,-2.1119647333854
"DEN",1980,8.4,0.123,-2.09557092360972
"DEN",1981,7.9,0.122,-2.10373423424888
"DEN",1982,8.2,0.134,-2.00991547903123
"DEN",1983,7.7,0.131,-2.03255795578099
"DEN",1984,7.7,0.135,-2.00248050054371
"DEN",1985,7.9,0.142,-1.95192822138088
"DEN",1986,8.2,0.155,-1.86433016206289
"DEN",1987,8.3,0.161,-1.82635091399767
"DEN",1988,7.6,0.153,-1.8773173575897
"DEN",1989,8,0.171,-1.76609172247948
"DEN",1990,7.5,0.167,-1.78976146656538
"DEN",1991,7.3,0.165,-1.80180980508156
"DEN",1992,6.7,0.162,-1.82015894374975
"DEN",1993,5.4,0.133,-2.01740615076038
"DEN",1994,5.5,0.138,-1.98050159382493
"DEN",1995,5,0.13,-2.04022082852655
"DEN",1996,5.5,0.144,-1.93794197940614
"DEN",1997,5.2,0.146,-1.9241486572738
"DEN",1998,4.6,0.137,-1.98777435315401
"DEN",1999,4.2,0.13,-2.04022082852655
"DEN",2000,5.4,0.166,-1.79576749062559
"DEN",2001,4.8,0.157,-1.85150947363383
"DEN",2002,4.8,0.161,-1.82635091399767
"DEN",2003,4.7,0.166,-1.79576749062559
"DEN",2004,4.6,0.168,-1.78379129957888
"DEN",2005,4.6,0.171,-1.76609172247948
"DEN",2006,4.5,0.181,-1.70925824771631
"DEN",2007,4.5,0.181,-1.70925824771631
"DEN",2008,4.4,0.182,-1.70374859190534
"DEN",2009,4.3,0.185,-1.68739945390381
"DEN",2010,4.3,0.189,-1.66600826392249
"DEN",2011,4.2,0.193,-1.64506509007725
"DEN",2012,4.2,0.198,-1.6194882482876
"DEN",2013,4.1,0.203,-1.59454929994035
"DEN",2014,NA,0.203,-1.59454929994035
"DJI",1977,118.1,1.457,0.376379527213068
"DJI",1978,115.8,1.527,0.423305026236495
"DJI",1979,113.7,1.568,0.449800921928216
"DJI",1980,111.7,1.632,0.489806256541915
"DJI",1981,110.1,1.699,0.530039842689795
"DJI",1982,108.2,1.767,0.569283193337559
"DJI",1983,105.9,1.801,0.588342066193819
"DJI",1984,104.4,1.833,0.605953968857568
"DJI",1985,102.2,1.837,0.608133806232989
"DJI",1986,99.9,1.89,0.636576829071551
"DJI",1987,98,1.905,0.644482008578664
"DJI",1988,96.1,1.929,0.657001733923592
"DJI",1989,93.7,2.005,0.695644060758532
"DJI",1990,91.3,2.028,0.707050085728937
"DJI",1991,89.7,2.014,0.70012279429637
"DJI",1992,89.1,2.156,0.768254653046751
"DJI",1993,86.9,2.132,0.757060506303598
"DJI",1994,84.5,2.114,0.748581887448046
"DJI",1995,83,2.139,0.760338430100268
"DJI",1996,80.9,2.131,0.75659135311648
"DJI",1997,79,2.221,0.79795754491229
"DJI",1998,77.2,2.287,0.827240915040644
"DJI",1999,75.6,2.321,0.8419981272923
"DJI",2000,73.9,2.293,0.829861003875767
"DJI",2001,72.2,2.357,0.857389623953994
"DJI",2002,70.4,2.391,0.871711688476188
"DJI",2003,69.7,2.466,0.902597404742153
"DJI",2004,68,2.478,0.907451783206951
"DJI",2005,65.2,2.44,0.89199803930511
"DJI",2006,63.5,2.549,0.935701125393978
"DJI",2007,61.8,2.513,0.921477258561455
"DJI",2008,60.1,2.479,0.907855253053053
"DJI",2009,58.3,2.49,0.912282710476616
"DJI",2010,56.7,2.5,0.916290731874155
"DJI",2011,54.9,2.503,0.917490012449637
"DJI",2012,53.3,2.518,0.923464935622155
"DJI",2013,51.8,2.538,0.931376369292196
"DJI",2014,NA,2.538,0.931376369292196
"DOM",1960,118.2,1.204,0.185649346886629
"DOM",1961,115.6,0.979,-0.0212236364516267
"DOM",1962,112.9,0.975,-0.0253178079842899
"DOM",1963,110.6,1.013,0.0129162252665462
"DOM",1964,107.7,1,0
"DOM",1965,108.6,0.977,-0.0232686269393543
"DOM",1966,102.5,0.972,-0.028399474521698
"DOM",1967,99.8,1.001,0.000999500333083423
"DOM",1968,97.2,0.971,-0.0294288106908122
"DOM",1969,94.5,0.946,-0.0555127099302588
"DOM",1970,91.9,0.951,-0.0502412164367468
"DOM",1971,89.3,0.96,-0.0408219945202552
"DOM",1972,86.7,0.98,-0.0202027073175195
"DOM",1973,84.1,0.983,-0.0171461588349705
"DOM",1974,81.4,0.987,-0.0130852395486555
"DOM",1975,78.8,0.975,-0.0253178079842899
"DOM",1976,77.8,0.933,-0.0693500781347932
"DOM",1977,76.8,0.947,-0.0544561857960589
"DOM",1978,75.8,1,0
"DOM",1979,74.8,1.031,0.0305292050348228
"DOM",1980,72.2,1.054,0.0525924501191706
"DOM",1981,69.7,1.075,0.0723206615796261
"DOM",1982,67.2,1.098,0.093490343087339
"DOM",1983,64.9,1.103,0.0980337402713654
"DOM",1984,62.6,1.099,0.0944006754214843
"DOM",1985,60.4,1.086,0.0825012215117438
"DOM",1986,57.8,1.092,0.0880108773227134
"DOM",1987,55.2,1.073,0.0704584636485614
"DOM",1988,52.8,1.06,0.0582689081239758
"DOM",1989,50.5,1.081,0.0778865386570712
"DOM",1990,48.3,1.074,0.071389996086673
"DOM",1991,46.3,1.038,0.0372957847436969
"DOM",1992,44.3,1.072,0.0695260626486103
"DOM",1993,42.5,1.043,0.0421011760186353
"DOM",1994,40.8,1.021,0.0207825391825284
"DOM",1995,39.1,1.009,0.0089597413714718
"DOM",1996,36.7,0.965,-0.0356271776431512
"DOM",1997,34.3,0.964,-0.0366639843715915
"DOM",1998,34,1.006,0.00598207167754747
"DOM",1999,33.6,1.031,0.0305292050348228
"DOM",2000,33.2,1.029,0.0285874568519125
"DOM",2001,32.7,1.068,0.0657877405380032
"DOM",2002,32.2,1.094,0.0898407039997895
"DOM",2003,30.9,1.094,0.0898407039997895
"DOM",2004,29.7,1.083,0.0797349680188535
"DOM",2005,28.5,1.067,0.0648509723196163
"DOM",2006,27.3,1.098,0.093490343087339
"DOM",2007,26.2,1.067,0.0648509723196163
"DOM",2008,25.2,1.039,0.0382587121170903
"DOM",2009,24.1,1.029,0.0285874568519125
"DOM",2010,23.1,1.019,0.0188217542405877
"DOM",2011,22.2,1.012,0.0119285708652738
"DOM",2012,21.3,1.006,0.00598207167754747
"DOM",2013,20.4,1.002,0.00199800266267306
"DOM",2014,NA,1.002,0.00199800266267306
"DRV",1960,124.5,1.268,0.237440856015034
"DRV",1961,118.7,1.005,0.00498754151103897
"DRV",1962,112.9,0.974,-0.026343975339602
"DRV",1963,107,0.981,-0.019182819416774
"DRV",1964,101.2,0.94,-0.0618754037180875
"DRV",1965,94.8,0.853,-0.158995731490458
"DRV",1966,100.3,0.951,-0.0502412164367468
"DRV",1967,79.9,0.802,-0.220646671115623
"DRV",1968,83.9,0.839,-0.175544572514931
"DRV",1969,81.9,0.82,-0.198450938723838
"DRV",1970,79.8,0.826,-0.191160505461159
"DRV",1971,77.8,0.836,-0.179126665897435
"DRV",1972,75.7,0.857,-0.154317360384357
"DRV",1973,73.7,0.862,-0.148500008318444
"DRV",1974,71.6,0.868,-0.141563564321787
"DRV",1975,NA,NA,NA
"ECU",1960,80.8,0.823,-0.194799078305067
"ECU",1961,79.9,0.677,-0.390084006069862
"ECU",1962,79,0.682,-0.382725621138675
"ECU",1963,78.1,0.716,-0.334075112021491
"ECU",1964,77.2,0.717,-0.332679438382517
"ECU",1965,76.3,0.686,-0.376877651256252
"ECU",1966,75.4,0.715,-0.335472736288129
"ECU",1967,74.5,0.747,-0.29169009384932
"ECU",1968,73.6,0.735,-0.3078847797693
"ECU",1969,72.7,0.728,-0.317454230785451
"ECU",1970,71.8,0.743,-0.297059234264378
"ECU",1971,70.9,0.762,-0.271808723295491
"ECU",1972,70,0.791,-0.234457311214483
"ECU",1973,69.1,0.808,-0.213193220461042
"ECU",1974,68.1,0.825,-0.192371892647456
"ECU",1975,67.2,0.832,-0.183922838160928
"ECU",1976,66.3,0.795,-0.229413164327805
"ECU",1977,65.4,0.806,-0.215671536475509
"ECU",1978,64.4,0.85,-0.162518929497775
"ECU",1979,63.5,0.875,-0.133531392624523
"ECU",1980,62.6,0.914,-0.089924707527987
"ECU",1981,61.6,0.951,-0.0502412164367468
"ECU",1982,60.8,0.993,-0.00702461493696447
"ECU",1983,59.5,1.012,0.0119285708652738
"ECU",1984,58.5,1.027,0.0266419309464211
"ECU",1985,57.4,1.032,0.031498667059371
"ECU",1986,56.2,1.063,0.0610950993598108
"ECU",1987,54.9,1.066,0.0639133257436529
"ECU",1988,53.6,1.076,0.0732504617395927
"ECU",1989,51.9,1.111,0.105260510657493
"ECU",1990,50.2,1.115,0.108854404912082
"ECU",1991,47.4,1.064,0.0620353909194527
"ECU",1992,44.8,1.083,0.0797349680188535
"ECU",1993,42.3,1.038,0.0372957847436969
"ECU",1994,40,1.001,0.000999500333083423
"ECU",1995,37.8,0.973,-0.027371196796132
"ECU",1996,35.7,0.94,-0.0618754037180875
"ECU",1997,33.7,0.947,-0.0544561857960589
"ECU",1998,31.8,0.943,-0.0586889963486796
"ECU",1999,30.1,0.923,-0.0801260444792849
"ECU",2000,28.4,0.881,-0.126697653045958
"ECU",2001,26.8,0.876,-0.132389188045746
"ECU",2002,26,0.882,-0.125563222975346
"ECU",2003,25.2,0.891,-0.115410851511328
"ECU",2004,24.4,0.89,-0.116533816255952
"ECU",2005,23.7,0.886,-0.121038328377056
"ECU",2006,23,0.922,-0.0812100554255432
"ECU",2007,22.3,0.905,-0.0998203352822109
"ECU",2008,21.6,0.89,-0.116533816255952
"ECU",2009,20.9,0.892,-0.114289146402128
"ECU",2010,20.3,0.894,-0.112049503808623
"ECU",2011,19.7,0.895,-0.110931560707282
"ECU",2012,19.1,0.9,-0.105360515657826
"ECU",2013,18.5,0.906,-0.0987159729391577
"ECU",2014,NA,0.906,-0.0987159729391577
"EGY",1960,144.5,1.472,0.386622020306684
"EGY",1961,142.4,1.206,0.187309098304994
"EGY",1962,140.3,1.211,0.191446464570955
"EGY",1963,138.1,1.265,0.235072122179483
"EGY",1964,136,1.262,0.232697764119021
"EGY",1965,133.8,1.204,0.185649346886629
"EGY",1966,131.7,1.248,0.221542269947236
"EGY",1967,129.5,1.299,0.261594737688462
"EGY",1968,127.4,1.273,0.241376319575269
"EGY",1969,125.2,1.253,0.225540675913931
"EGY",1970,123,1.272,0.24059046491793
"EGY",1971,120.8,1.298,0.260824618281898
"EGY",1972,118.7,1.342,0.29416103854949
"EGY",1973,116.5,1.362,0.308954207727321
"EGY",1974,114.3,1.385,0.325700139639302
"EGY",1975,112.1,1.387,0.327143141332695
"EGY",1976,110,1.32,0.27763173659828
"EGY",1977,107.9,1.33,0.285178942233662
"EGY",1978,105.8,1.395,0.332894415273329
"EGY",1979,103.6,1.428,0.356274863917393
"EGY",1980,101.5,1.482,0.393392526873895
"EGY",1981,99.4,1.534,0.427878702945064
"EGY",1982,97.3,1.59,0.46373401623214
"EGY",1983,95.3,1.619,0.481808674695498
"EGY",1984,93.2,1.636,0.492254238180555
"EGY",1985,91.1,1.637,0.492865298388998
"EGY",1986,89,1.683,0.520577915208669
"EGY",1987,84.9,1.65,0.500775287912489
"EGY",1988,80.9,1.624,0.484892241739486
"EGY",1989,77.1,1.651,0.501381164937991
"EGY",1990,73.5,1.634,0.491030996437811
"EGY",1991,70.1,1.574,0.453620149995212
"EGY",1992,66.8,1.616,0.479953960098904
"EGY",1993,61.9,1.518,0.417393678973438
"EGY",1994,57.3,1.433,0.359770148846035
"EGY",1995,53,1.366,0.311886761148598
"EGY",1996,49,1.291,0.255417111864505
"EGY",1997,44.6,1.252,0.224742272677907
"EGY",1998,42.6,1.262,0.232697764119021
"EGY",1999,40.7,1.249,0.222343231143441
"EGY",2000,38.9,1.206,0.187309098304994
"EGY",2001,37.4,1.221,0.199670195128568
"EGY",2002,35.9,1.22,0.198850858745165
"EGY",2003,34.5,1.221,0.199670195128568
"EGY",2004,33.2,1.21,0.19062035960865
"EGY",2005,31.9,1.194,0.17730901497041
"EGY",2006,30.7,1.232,0.208638865111328
"EGY",2007,29.5,1.2,0.182321556793955
"EGY",2008,28.4,1.17,0.157003748809665
"EGY",2009,27.3,1.163,0.151002873536527
"EGY",2010,26.2,1.156,0.144965770250186
"EGY",2011,25.2,1.148,0.138021297897375
"EGY",2012,24.2,1.145,0.135404637006203
"EGY",2013,23.3,1.142,0.132781111233818
"EGY",2014,NA,1.142,0.132781111233818
"EQG",1968,NA,NA,NA
"EQG",1969,153.3,1.535,0.42853038103916
"EQG",1970,151.8,1.57,0.451075619360217
"EQG",1971,150.2,1.614,0.478715569847757
"EQG",1972,148.6,1.681,0.519388854426479
"EQG",1973,147,1.72,0.542324290825362
"EQG",1974,145.5,1.762,0.566449527513988
"EQG",1975,143.9,1.78,0.576613364303994
"EQG",1976,142.2,1.706,0.534151449069487
"EQG",1977,140.6,1.734,0.55043087835835
"EQG",1978,139,1.834,0.606499373834273
"EQG",1979,137.4,1.894,0.638690994763886
"EQG",1980,135.7,1.982,0.684106435907796
"EQG",1981,133.7,2.062,0.723676385594768
"EQG",1982,131.6,2.149,0.765002617660373
"EQG",1983,130,2.211,0.793444901875309
"EQG",1984,128.2,2.251,0.811374561924595
"EQG",1985,126.3,2.271,0.820220263123421
"EQG",1986,124.5,2.355,0.856540727468381
"EQG",1987,122.8,2.386,0.869618323675724
"EQG",1988,121,2.429,0.887479650020035
"EQG",1989,119.3,2.553,0.937269138259347
"EQG",1990,117.6,2.612,0.960116211414185
"EQG",1991,115.9,2.601,0.955895986466515
"EQG",1992,114.2,2.763,1.01631704594128
"EQG",1993,112.6,2.762,1.0159550549871
"EQG",1994,111,2.777,1.02137120832466
"EQG",1995,108.9,2.807,1.03211629737975
"EQG",1996,106.9,2.815,1.03496226159165
"EQG",1997,104.9,2.949,1.08146612983314
"EQG",1998,103,3.051,1.11546940573453
"EQG",1999,101,3.103,1.13236938546624
"EQG",2000,99.2,3.077,1.1239550963399
"EQG",2001,97.3,3.179,1.15656668192867
"EQG",2002,95.6,3.246,1.1774234690924
"EQG",2003,93.9,3.32,1.1999647829284
"EQG",2004,92.2,3.361,1.21223854874297
"EQG",2005,90.6,3.39,1.22082992139236
"EQG",2006,88.2,3.544,1.26525603274283
"EQG",2007,86,3.498,1.25219137659641
"EQG",2008,83.8,3.456,1.24011185094181
"EQG",2009,81.6,3.482,1.247606841346
"EQG",2010,79.5,3.507,1.25476097115804
"EQG",2011,77.3,3.522,1.25902901007401
"EQG",2012,75.2,3.551,1.26722925396095
"EQG",2013,73.1,3.585,1.27675847405158
"EQG",2014,NA,3.585,1.27675847405158
"ERI",1993,71.9,1.764,0.5675839575846
"ERI",1994,67.9,1.7,0.53062825106217
"ERI",1995,64.1,1.653,0.502591818838887
"ERI",1996,60.5,1.594,0.466246580368023
"ERI",1997,57.1,1.604,0.472500509444323
"ERI",1998,55.9,1.657,0.505008738444426
"ERI",1999,54.7,1.681,0.519388854426479
"ERI",2000,53.6,1.661,0.507419830631158
"ERI",2001,52.3,1.709,0.535908404133454
"ERI",2002,51.1,1.735,0.551007413398823
"ERI",2003,49.9,1.765,0.56815069038526
"ERI",2004,48.7,1.776,0.574363644569978
"ERI",2005,47.6,1.783,0.578297338881003
"ERI",2006,46.5,1.867,0.624332864559586
"ERI",2007,45.4,1.848,0.614103973219493
"ERI",2008,44.3,1.83,0.60431596685333
"ERI",2009,43.3,1.849,0.614644952404988
"ERI",2010,42.3,1.868,0.624868339806651
"ERI",2011,41.3,1.883,0.632866249675015
"ERI",2012,40.3,1.906,0.64500680523201
"ERI",2013,39.4,1.931,0.658038003446377
"ERI",2014,NA,1.931,0.658038003446377
"EST",1991,NA,NA,NA
"EST",1992,15.5,0.374,-0.983499481567605
"EST",1993,14.5,0.355,-1.03563748950672
"EST",1994,14,0.35,-1.04982212449868
"EST",1995,14.6,0.377,-0.975510091534126
"EST",1996,10.5,0.277,-1.2837377727948
"EST",1997,9.8,0.275,-1.29098418131557
"EST",1998,9.3,0.276,-1.28735441326499
"EST",1999,9.8,0.299,-1.20731170559145
"EST",2000,8.8,0.272,-1.30195321268614
"EST",2001,8.8,0.286,-1.25176346816228
"EST",2002,8.6,0.292,-1.23100147671386
"EST",2003,8.3,0.295,-1.22077992264232
"EST",2004,6.7,0.246,-1.40242374304977
"EST",2005,6.2,0.231,-1.46533756846034
"EST",2006,5,0.199,-1.61445045425764
"EST",2007,5.4,0.221,-1.50959257746438
"EST",2008,5.2,0.213,-1.54646311327271
"EST",2009,3.8,0.163,-1.81400507817537
"EST",2010,4.1,0.181,-1.70925824771631
"EST",2011,2.8,0.126,-2.07147337203066
"EST",2012,4,0.188,-1.67131331615219
"EST",2013,3.9,0.193,-1.64506509007725
"EST",2014,NA,0.193,-1.64506509007725
"ETH",1960,173.3,1.765,0.56815069038526
"ETH",1961,172,1.457,0.376379527213068
"ETH",1962,170.8,1.474,0.387979793767145
"ETH",1963,169.5,1.553,0.44018854416655
"ETH",1964,168.2,1.562,0.445967051417494
"ETH",1965,167.1,1.503,0.407463110770837
"ETH",1966,165.6,1.57,0.451075619360217
"ETH",1967,164.3,1.648,0.49956243148728
"ETH",1968,163,1.629,0.487966329619908
"ETH",1969,161.7,1.619,0.481808674695498
"ETH",1970,160.7,1.662,0.508021696433256
"ETH",1971,159,1.709,0.535908404133454
"ETH",1972,157.7,1.784,0.578858034157818
"ETH",1973,164.7,1.926,0.655445313375934
"ETH",1974,155,1.878,0.630207380786071
"ETH",1975,154.3,1.909,0.646579544743611
"ETH",1976,152.5,1.83,0.60431596685333
"ETH",1977,151.7,1.871,0.626473047291953
"ETH",1978,150.6,1.987,0.68662596356968
"ETH",1979,149,2.054,0.719789111506366
"ETH",1980,147.1,2.147,0.764071518896644
"ETH",1981,145.4,2.244,0.80825998766045
"ETH",1982,143.8,2.349,0.853989705676776
"ETH",1983,142.2,2.417,0.882527101721346
"ETH",1984,157.9,2.772,1.01956908132766
"ETH",1985,157.9,2.838,1.04309957873785
"ETH",1986,137.6,2.602,0.956280380090313
"ETH",1987,136.5,2.653,0.975691075155603
"ETH",1988,135.5,2.719,1.00026416565033
"ETH",1989,134.4,2.877,1.05674808456941
"ETH",1990,133.4,2.964,1.08653970743384
"ETH",1991,132.4,2.971,1.08889859648047
"ETH",1992,131.3,3.177,1.15593735528738
"ETI",1993,130.3,3.197,1.1622128700777
"ETI",1994,129.3,3.237,1.17464697494411
"ETI",1995,128.3,3.307,1.19604143399966
"ETI",1996,122,3.213,1.16720508013372
"ETI",1997,116,3.259,1.18142039985542
"ETI",1998,110.2,3.264,1.18295343710186
"ETI",1999,104.6,3.212,1.16689379608452
"ETI",2000,99.3,3.081,1.12525421961453
"ETI",2001,95.7,3.126,1.13975423199928
"ETI",2002,92.2,3.13,1.14103300455206
"ETI",2003,88.8,3.14,1.14422279992016
"ETI",2004,85.5,3.115,1.13622915223942
"ETI",2005,82.3,3.08,1.12492959698548
"ETI",2006,79.2,3.182,1.1575099299156
"ETI",2007,75.8,3.086,1.12687575394097
"ETI",2008,72.6,2.995,1.09694423156741
"ETI",2009,69.5,2.965,1.08687703244969
"ETI",2010,66.5,2.934,1.07636667972079
"ETI",2011,63.6,2.899,1.06436584993952
"ETI",2012,60.9,2.876,1.0564004398588
"ETI",2013,58.3,2.858,1.05012207950768
"ETI",2014,NA,2.858,1.05012207950768
"ETM",2002,66.8,2.267,0.818457371525392
"ETM",2003,63.2,2.235,0.804241228065532
"ETM",2004,59.9,2.182,0.780241887410879
"ETM",2005,56.7,2.121,0.751887675582545
"ETM",2006,53.7,2.156,0.768254653046751
"ETM",2007,50.9,2.072,0.728514324397237
"ETM",2008,48.2,1.991,0.688637025082059
"ETM",2009,45.7,1.949,0.667316420525424
"ETM",2010,44.3,1.953,0.669366651894542
"ETM",2011,42.8,1.95,0.667829372575655
"ETM",2012,41.4,1.957,0.671412688413939
"ETM",2013,40.1,1.966,0.676001021724975
"ETM",2014,NA,1.966,0.676001021724975
"FIN",1960,21,0.214,-1.54177926396029
"FIN",1961,20.8,0.176,-1.73727128394399
"FIN",1962,20.5,0.177,-1.73160554640831
"FIN",1963,18.2,0.167,-1.78976146656538
"FIN",1964,17,0.158,-1.84516024595517
"FIN",1965,17.6,0.158,-1.84516024595517
"FIN",1966,15,0.142,-1.95192822138088
"FIN",1967,14.8,0.148,-1.91054300521802
"FIN",1968,14.4,0.144,-1.93794197940614
"FIN",1969,14.3,0.143,-1.94491064872223
"FIN",1970,13.2,0.137,-1.98777435315401
"FIN",1971,12.7,0.136,-1.99510039324608
"FIN",1972,12,0.136,-1.99510039324608
"FIN",1973,10.7,0.125,-2.07944154167984
"FIN",1974,11,0.133,-2.01740615076038
"FIN",1975,9.6,0.119,-2.12863178587061
"FIN",1976,9.9,0.119,-2.12863178587061
"FIN",1977,9.1,0.112,-2.18925640768704
"FIN",1978,7.6,0.1,-2.30258509299405
"FIN",1979,7.7,0.106,-2.24431618487007
"FIN",1980,7.6,0.111,-2.1982250776698
"FIN",1981,6.5,0.1,-2.30258509299405
"FIN",1982,6,0.098,-2.32278780031156
"FIN",1983,6.2,0.105,-2.25379492882461
"FIN",1984,6.5,0.114,-2.17155683058764
"FIN",1985,6.3,0.113,-2.1803674602698
"FIN",1986,5.8,0.11,-2.20727491318972
"FIN",1987,6.2,0.121,-2.1119647333854
"FIN",1988,6.1,0.122,-2.10373423424888
"FIN",1989,6,0.128,-2.05572501506252
"FIN",1990,5.6,0.124,-2.0874737133771
"FIN",1991,5.8,0.131,-2.03255795578099
"FIN",1992,5.2,0.126,-2.07147337203066
"FIN",1993,4.4,0.107,-2.23492644452023
"FIN",1994,4.7,0.118,-2.13707065451647
"FIN",1995,3.9,0.1,-2.30258509299405
"FIN",1996,3.9,0.103,-2.2730262907525
"FIN",1997,3.9,0.108,-2.22562405185792
"FIN",1998,4.1,0.121,-2.1119647333854
"FIN",1999,3.6,0.111,-2.1982250776698
"FIN",2000,3.7,0.116,-2.15416508787577
"FIN",2001,3.6,0.119,-2.12863178587061
"FIN",2002,3.6,0.123,-2.09557092360972
"FIN",2003,3.6,0.128,-2.05572501506252
"FIN",2004,3.6,0.131,-2.03255795578099
"FIN",2005,3.6,0.134,-2.00991547903123
"FIN",2006,3.6,0.143,-1.94491064872223
"FIN",2007,3.5,0.143,-1.94491064872223
"FIN",2008,3.5,0.144,-1.93794197940614
"FIN",2009,3.5,0.148,-1.91054300521802
"FIN",2010,3.5,0.152,-1.88387475813586
