"sftgcode","year","country","yrborn","yrdied","reg.eap","reg.afr","reg.eur","reg.mna","reg.sca","reg.amr","dosreg","auto.p","auto.lcl","auto.ucl","nomod.p","nomod.lcl","nomod.ucl","d.pitf","d.da","d.fh","d.bmr","d.dd","all","four","three","uds.mean","uds.sd","uds.median","uds.pct025","uds.pct975"
"GRC",1983,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999759940321,0.014630219066684,0.999999999999999,0.993952664930429,0.635882225358917,0.999935359695733,1,1,NA,1,1,0,1,1,0.95791465798627,0.205669579661077,0.955320717861577,0.555397435781217,1.36294156026002
"GRC",1984,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.99999982178779,0.0226168321925193,0.999999999999999,0.993846756603769,0.578449241492218,0.999947402890653,1,1,NA,1,1,0,1,1,0.95452047011868,0.204404381340905,0.957623362742994,0.550870349627764,1.35515427582397
"GRC",1985,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999848422335,0.0318434272377441,0.999999999999999,0.992728823645914,0.645501755547593,0.99990232374289,1,1,NA,1,1,0,1,1,0.690827214174888,0.162765459850439,0.688072653503966,0.382525435972708,1.0175088135585
"GRC",1986,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999848947885,0.0383360181880828,0.999999999999999,0.99830037979151,0.732963943089068,0.999992044077411,1,1,NA,1,1,0,1,1,1.11671410134018,0.237114216596671,1.10867556253552,0.676043238486178,1.59337732883894
"GRC",1987,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999910858395,0.087664021550317,0.999999999999999,0.996593880673968,0.654532742159122,0.999977869146828,1,1,NA,1,1,0,1,1,1.12103929035361,0.233980249342734,1.11418589220778,0.66774447647605,1.59343399415369
"GRC",1988,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999913446809,0.11116354324029,0.999999999999999,0.997420446002694,0.679686693995566,0.999985807453106,1,1,NA,1,1,0,1,1,1.12371888804902,0.23261234641025,1.1178535527196,0.67639015768601,1.59224769849272
"GRC",1989,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999926972942,0.136791126181835,0.999999999999999,0.994688827482606,0.629586755884162,0.999951543240355,1,1,1,1,1,1,1,1,1.40539442702143,0.263767202441541,1.3983655212089,0.914846792724691,1.93326378600369
"GRC",1990,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999820589632,0.523275419388629,0.999999999999965,0.998107343937886,0.836017201830948,0.99998166850615,1,1,1,1,1,1,1,1,1.24976370639094,0.245952068666583,1.24198770432908,0.780827205835726,1.74725550308942
"GRC",1991,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999843239783,0.566530663470192,0.999999999999968,0.995958837149855,0.835871203747024,0.999916160613458,1,1,1,1,1,1,1,1,1.24901591020211,0.242529006870129,1.24213056110404,0.783898963915505,1.73032663237162
"GRC",1992,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999820895926,0.664644657258273,0.999999999999936,0.996606340491751,0.651880200765794,0.99997828704772,1,1,1,1,1,1,1,1,1.25682192161855,0.242138658344921,1.2488221813565,0.804377407111709,1.75287044846082
"GRC",1993,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999837200095,0.738422509871966,0.999999999999925,0.997938498203271,0.754645596983987,0.99998687487744,1,1,1,1,1,1,1,1,1.26312086392564,0.24633096240548,1.25848735205987,0.80171381138475,1.77102987747189
"GRC",1994,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999853679702,0.788018880541835,0.999999999999921,0.997551327602923,0.810937368971518,0.999974155908995,1,1,1,1,1,1,1,1,1.26337588259963,0.247931794242021,1.25548683793808,0.788984215977116,1.76891077791522
"GRC",1995,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999804481961,0.831286244477021,0.999999999999812,0.998197923528058,0.815401545158921,0.999985603718664,1,1,1,1,1,1,1,1,1.25776734746446,0.250356281896219,1.25119383247918,0.795058491330633,1.77609366474166
"GRC",1996,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999817534421,0.835911799732327,0.99999999999983,0.996851935391722,0.695458549486384,0.999977225916497,1,1,1,1,1,1,1,1,1.25923145595866,0.245498754502629,1.25448350564856,0.793589587755248,1.74955666340862
"GRC",1997,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999808356872,0.858889551734482,0.999999999999776,0.996780488080038,0.739815822590048,0.999970337287045,1,1,1,1,1,1,1,1,1.25420002674008,0.243409548854467,1.24830595576952,0.791351226768046,1.74576365440534
"GRC",1998,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999836738276,0.876458103428285,0.999999999999811,0.996245247560679,0.568638878407229,0.999981275186168,1,1,1,1,1,1,1,1,1.25747931033208,0.249644374385613,1.24917833837876,0.782062221607343,1.77333746278362
"GRC",1999,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999852377561,0.902589553365059,0.999999999999798,0.995821261128065,0.746117476279054,0.999948253663368,1,1,1,1,1,1,1,1,1.25379875477755,0.248456487528971,1.24654741445111,0.782616011353988,1.76429773578131
"GRC",2000,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999865771124,0.903316569063797,0.999999999999832,0.996461453750984,0.811438780694214,0.99994573640527,1,1,1,1,1,1,1,1,1.28025801753493,0.23984567395478,1.27405281918108,0.834730917281262,1.76103933121113
"GRC",2001,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999883422193,0.923301092196418,0.999999999999836,0.996627833105316,0.727941007241747,0.999969368244017,1,1,1,1,1,1,1,1,1.25928998217992,0.243317895470543,1.24871765060558,0.808620790851096,1.75660154004151
"GRC",2002,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999867085425,0.928082270161808,0.999999999999772,0.997585961616049,0.85521266558442,0.999965412735538,1,1,1,1,1,1,1,1,1.40851523284153,0.26266485571126,1.40014807267528,0.906448283225845,1.93331849002564
"GRC",2003,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999859808452,0.929184232959051,0.999999999999742,0.99749405062203,0.809930305040831,0.999973106517059,1,1,1,1,1,1,1,1,1.3985824522498,0.255400533048553,1.39130250922335,0.916804515559683,1.91471850932173
"GRC",2004,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999839337467,0.918010392236203,0.999999999999711,0.997383064131588,0.658639038829192,0.999986717187939,1,1,1,1,1,1,1,1,1.40867873427571,0.263911664288435,1.40115221540143,0.910495741655089,1.93884183562169
"GRC",2005,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999860020473,0.918019515084312,0.999999999999781,0.996300503309818,0.702923313439212,0.999967376556923,1,1,1,1,1,1,1,1,1.40753077533967,0.260158933428622,1.3994403801599,0.927378397483865,1.9423492232289
"GRC",2006,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999857231687,0.914157365836364,0.999999999999783,0.996267128155934,0.703388144673426,0.999966709015494,1,1,1,1,1,1,1,1,1.47474493720216,0.202062674407987,1.47159766809387,1.07675651806277,1.8751810046522
"GRC",2007,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999853772701,0.904744189325938,0.999999999999797,0.997112545467566,0.695852581885864,0.999980814782621,1,1,1,1,1,1,1,1,1.40467019651685,0.261207392259185,1.40272531763126,0.904870506762338,1.9292239564871
"GRC",2008,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999866491044,0.84460169313751,0.999999999999903,0.994046998857986,0.458592707506892,0.999969622785693,1,1,1,NA,1,0,1,1,1.47477744679934,0.202885007896598,1.4744181367092,1.08951373868321,1.89186647085638
"GRC",2009,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999860448936,0.806202203230724,0.999999999999919,0.996217427875932,0.564372544721506,0.999981322932476,1,1,1,NA,NA,0,0,1,1.41299770509358,0.254853536441531,1.40384549290824,0.930600718581017,1.93275917378309
"GRC",2010,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999862255701,0.780152551372798,0.999999999999933,0.996068724049811,0.641151539919708,0.999972169182239,1,1,1,NA,NA,0,0,1,1.25988949474303,0.191272451314043,1.2605907508829,0.884697538076488,1.63782452142041
"GRC",2011,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999841094987,0.720770516304563,0.999999999999935,0.988671422652673,0.166022591368288,0.999973863445402,1,NA,NA,NA,NA,0,0,0,1.01545524319023,0.200908883656541,1.01201194842857,0.623609223878797,1.41949994541663
"GRC",2012,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999844323868,0.673914081103015,0.99999999999995,0.990192288717868,0.157537188814423,0.999981654876034,1,NA,NA,NA,NA,0,0,0,1.01350748202785,0.201194320349086,1.01324737879145,0.620294092733377,1.40779485087519
"GRC",2013,"Greece",1832,9999,0,0,1,0,0,0,"Europe & Eurasia",0.999999879559936,0.430462877022988,0.999999999999989,0.993411231422025,0.13042766768989,0.999993402011934,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"GRG",1991,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.308257297875814,0.125567416422658,0.580341125294171,0.425649888915887,0.208740927836585,0.67552628086894,1,1,0,0,0,1,1,1,-0.229293679185836,0.174286658325404,-0.226950100956594,-0.575474445047876,0.106729576051611
"GRG",1992,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.339528595390115,0.183792379864853,0.539932445048868,0.631374487810702,0.219797160319129,0.912382986023575,1,1,1,0,0,1,1,1,-0.0487963016929411,0.157079900434946,-0.0500374686345689,-0.366590251994656,0.254752283620865
"GRG",1993,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.359753298797458,0.20778082591024,0.546238551408612,0.617271011778035,0.321371978734234,0.845982956447985,1,1,1,0,0,1,1,1,-0.0243343845869143,0.159935420466981,-0.0203195513487064,-0.34022943116557,0.28296627152277
"GRG",1994,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.366902625939226,0.227316152378776,0.533069821730037,0.601869471274656,0.382586379107063,0.786693074555245,1,1,1,0,0,1,1,1,-0.0254736733919037,0.163887791247107,-0.0252463896575224,-0.346021191150566,0.296116370113643
"GRG",1995,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.362316973704327,0.220057931853976,0.533620449424362,0.602690949443965,0.322778027257794,0.828412010325632,1,1,1,0,0,1,1,1,0.0425332321925008,0.166153637759723,0.043172848092749,-0.28062768358447,0.3570803147754
"GRG",1996,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.36361637886325,0.211884565900136,0.548397653281262,0.684915525828052,0.387044520700962,0.882120115125107,1,1,1,0,0,1,1,1,0.0738978421932731,0.160635246670016,0.0756745587225505,-0.248228055423189,0.387723413520421
"GRG",1997,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.364403843927283,0.209032166141574,0.554326640470043,0.638841096029746,0.381776772529158,0.835165634632719,1,1,1,0,0,1,1,1,0.114129881789966,0.161401566991239,0.117816841119143,-0.205638669063965,0.425604207023166
"GRG",1998,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.354622814044044,0.205768947854933,0.538190492207127,0.648527734136803,0.374401857212371,0.850499799549909,1,1,1,0,0,1,1,1,0.117015451193687,0.160173473590308,0.118780687220144,-0.202540842258002,0.427893980981809
"GRG",1999,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.340211181141311,0.181085723473652,0.545945606145442,0.655432114753317,0.296200699331213,0.89580542713796,1,1,1,0,0,1,1,1,0.0632995399928326,0.18523349586958,0.0670685788240831,-0.307669562273953,0.419933479964274
"GRG",2000,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.327129088862711,0.175434041304278,0.526274953313138,0.498562740009911,0.204533320855424,0.793589586427008,1,0,1,0,0,1,1,1,-0.0470888050919237,0.165121936829145,-0.0468983283839527,-0.378335536779265,0.273056495460487
"GRG",2001,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.319478470241826,0.16707983081316,0.523514373180045,0.488480993431215,0.220424411979063,0.763330502969916,1,0,1,0,0,1,1,1,0.0102412544553074,0.187902469415695,0.0133640740477174,-0.352883729226201,0.371053251556391
"GRG",2002,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.321917903120981,0.161186388054186,0.539786583348981,0.499783297841883,0.202897697316608,0.796821779944901,1,0,1,0,0,1,1,1,0.0121188303379407,0.189013351182902,0.0144393913771224,-0.362182769564549,0.379546296497853
"GRG",2003,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.32078510252831,0.148101585826084,0.561988591768371,0.233593928733852,0.0516589014486539,0.630368020589163,1,0,0,0,0,1,1,1,0.0115772353396157,0.188204566641182,0.0136265704149766,-0.357263012610829,0.372323008752533
"GRG",2004,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.755614071809066,0.345729643397834,0.947619952572696,0.816503279517012,0.438075784270478,0.962117354984019,1,0,1,1,1,1,1,1,0.294668582714165,0.187881111417683,0.292870788365038,-0.0672259691112224,0.674956040939925
"GRG",2005,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.784042772159782,0.404500264281198,0.950991667587884,0.816845809587428,0.51671982058075,0.948988216866675,1,0,1,1,1,1,1,1,0.337466493660188,0.192982993739073,0.330415370179278,-0.0253458886893945,0.726699579708738
"GRG",2006,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.771001300046171,0.435293550563248,0.936328711525043,0.802619666043999,0.486411168108139,0.945826415678468,1,0,1,1,1,1,1,1,0.197069040391328,0.154949942019483,0.196243079486509,-0.10851513763307,0.500355888460219
"GRG",2007,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.756026383102925,0.387986441789481,0.93806979937873,0.852212069943687,0.407253523368127,0.979755998021197,1,0,1,1,1,1,1,1,0.194415726866115,0.186023501329864,0.195025121810391,-0.16239850857923,0.554247732114027
"GRG",2008,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.40718068277298,0.0798162051252992,0.844694594851833,0.521026394061313,0.312259140897854,0.722698968904093,1,0,0,NA,1,0,1,1,0.171307594354952,0.1527989674074,0.168210019585341,-0.124252434498574,0.477079204074731
"GRG",2009,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.269557580778222,0.0516890343107343,0.714165153077503,0.333805697958053,0.0282819761905691,0.896116128936648,1,0,0,NA,NA,0,0,1,0.157589780105497,0.213092328923348,0.157977318326974,-0.254310230257534,0.57869971483136
"GRG",2010,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.253441882711283,0.0484651981554471,0.693504026122522,0.328494601140586,0.0877444921957889,0.713304498450581,1,0,0,NA,NA,0,0,1,0.103873519628275,0.164419537139835,0.100902080221312,-0.211215693881897,0.420552804119179
"GRG",2011,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.639509740704356,0.00119461146492084,0.999620096301848,0.992448981556257,0.305425664301158,0.999974545157091,1,NA,NA,NA,NA,0,0,0,0.079082359061067,0.177808957903648,0.0791033566848997,-0.271480066108362,0.424042586087246
"GRG",2012,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.80405647016683,0.000797153800843304,0.999952624191349,0.987816678073764,0.192331862464073,0.999963777261028,1,NA,NA,NA,NA,0,0,0,0.249572620354914,0.181964341517231,0.249444784596041,-0.102198303345852,0.601861968887323
"GRG",2013,"Georgia",1991,9999,0,0,1,0,0,0,"Europe & Eurasia",0.862776125281041,0.000797963363408391,0.99997979848284,0.992214642377663,0.231033176062214,0.999981502860063,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"GUA",1945,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.999999563198068,0.0349437542662844,0.999999999999993,0.994227042224627,0.400691559524497,0.999977458872813,1,NA,NA,1,NA,0,0,0,NA,NA,NA,NA,NA
"GUA",1946,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.999999595077085,0.0318653781925959,0.999999999999995,0.994975509341419,0.674373168312207,0.999947189963536,1,NA,NA,1,1,0,0,1,0.213011086234349,0.121849325993396,0.21321578803128,-0.0245546721833899,0.451714415089265
"GUA",1947,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.999999920983726,0.0445412023351384,1,0.994568072179765,0.672638312438891,0.999938713321285,1,NA,NA,1,1,0,0,1,0.210222340459924,0.122491282952375,0.212855185652304,-0.0360385090232183,0.442875787664377
"GUA",1948,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.999999934931247,0.0477448700106857,1,0.995593955276299,0.446524652752172,0.999984199399308,1,NA,NA,1,1,0,0,1,0.240370699058622,0.117482451872202,0.239471755259819,0.0156050129843732,0.468432434732369
"GUA",1949,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.999999933637928,0.0387327254589677,1,0.996059838579545,0.416933216508809,0.999988810762161,1,NA,NA,1,1,0,0,1,0.207367060465908,0.119022091379655,0.207218158317974,-0.0257511110201835,0.439194334522972
"GUA",1950,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.999999951459119,0.0401944754332894,1,0.997882628936829,0.704540584601793,0.999989264097946,1,NA,NA,1,1,0,0,1,0.178966300832593,0.114152654415894,0.178439955979936,-0.0431259066970567,0.401383580865201
"GUA",1951,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.999999952190732,0.0430755719958082,1,0.994297737511147,0.552404536355166,0.999959410337564,1,NA,NA,1,1,0,0,1,0.206266679979124,0.11830740507368,0.206540949799668,-0.0219944078279235,0.433256676548347
"GUA",1952,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.999999884504476,0.00920602091011308,1,0.996248143777825,0.656528939982304,0.999972891263596,1,NA,NA,1,1,0,0,1,0.24396611540258,0.115968074009718,0.245243102029615,0.0109606793420305,0.465343185989088
"GUA",1953,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.99999986767831,0.00681473845108498,1,0.998080091496261,0.770991383569328,0.999987542738819,1,NA,NA,1,1,0,0,1,0.210790423494194,0.117167612039213,0.211929420008393,-0.0189109083915704,0.435227358089036
"GUA",1954,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",1.21140832623181e-05,6.93014260700687e-11,0.679243216111213,0.00291956773945792,1.12906462936853e-05,0.431614490846818,0,NA,NA,0,0,0,0,1,-0.415789221732227,0.161477706897627,-0.404169420652881,-0.759624562214471,-0.125182297136496
"GUA",1955,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",1.1382549063152e-05,7.7237120306769e-11,0.626517460318979,0.00411555761933436,1.03412418489108e-05,0.622846178001375,0,0,NA,0,0,0,1,1,-0.532120520164616,0.17565960679456,-0.523849245251479,-0.906226792981257,-0.221387595015052
"GUA",1956,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",1.28679069120762e-05,1.05406142914849e-10,0.611038017165364,0.00436983264817466,3.28369522266678e-05,0.369729119268842,0,0,NA,0,0,0,1,1,-0.623591770080486,0.212476921341075,-0.608087106406724,-1.06538217368515,-0.249641027948059
"GUA",1957,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",1.64534409449786e-05,1.06674853375831e-10,0.717342342073477,0.00349492126167172,1.52740468618336e-05,0.446073912596737,0,0,NA,0,0,0,1,1,-0.716486318649648,0.230961842168888,-0.71103697693296,-1.18233792807622,-0.294984565202186
"GUA",1958,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.651327021178228,0.446597221009539,0.812171735902008,0.591773266473419,0.249586282159121,0.863352878195564,0,0,NA,1,1,0,1,1,-0.259684320660627,0.130563004822021,-0.255423726192752,-0.533889023601112,-0.0193730334199492
"GUA",1959,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.657198595239914,0.45813808658699,0.812982971067695,0.639779782630652,0.308970456734118,0.875855384440461,0,0,NA,1,1,0,1,1,-0.254288141146942,0.129556847413227,-0.250250765688785,-0.526967837143021,-0.0116703374649542
"GUA",1960,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.667697996647903,0.455712838932905,0.828238979168777,0.631604072256492,0.295422742103199,0.875162816970109,0,0,NA,1,1,0,1,1,-0.228247645424746,0.111530875031056,-0.224280232604605,-0.459402145500295,-0.020246505280047
"GUA",1961,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.66545030297607,0.438453518992719,0.835180616957526,0.662219933526058,0.20578424891904,0.936845385140139,0,0,NA,1,1,0,1,1,-0.286809091924302,0.132380085107324,-0.282948742961062,-0.565086458247919,-0.0431410097222717
"GUA",1962,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.661536781794587,0.402878318982436,0.849896134441274,0.636176287484877,0.224127877398451,0.913677191523464,0,0,NA,1,1,0,1,1,-0.25441428006855,0.127975519522833,-0.251041486178434,-0.5239518573337,-0.0200289022581985
"GUA",1963,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.00109077204876385,1.35754337408278e-07,0.89778594352972,0.00434235531380003,3.0585731372437e-05,0.383427166724957,0,0,NA,0,0,0,1,1,-0.887508492112991,0.252215275020987,-0.878320021238261,-1.40436853149065,-0.426694486245068
"GUA",1964,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.00079813833496899,7.81828225247675e-08,0.89084051746371,0.00193279648718165,4.75789447585585e-06,0.440778086149001,0,0,NA,0,0,0,1,1,-0.893327276589279,0.252613981632616,-0.890509838834013,-1.40056832025302,-0.423248460249257
"GUA",1965,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.000883694029525668,7.90500385346327e-08,0.908225109104247,0.00273518294628403,1.55401983730892e-05,0.326167361478914,0,0,NA,0,0,0,1,1,-0.831872833946981,0.199999271823865,-0.831043299650009,-1.22921943760765,-0.457081973901621
"GUA",1966,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.741975862923339,0.447489498667692,0.910792219043847,0.851348697960128,0.419635722170829,0.978431269476554,1,0,NA,1,1,0,1,1,-0.186440381423297,0.117958159889643,-0.183183834723398,-0.433375273451968,0.0332688933469284
"GUA",1967,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.746044134600814,0.463187417009449,0.909105842327972,0.81529609482887,0.412206879692068,0.965257941140669,1,0,NA,1,1,0,1,1,-0.187843568923659,0.11825918099007,-0.183418178695057,-0.429044916170489,0.0318494064885799
"GUA",1968,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.764778059594815,0.460539204413607,0.925275567005889,0.883687469693874,0.213673541160575,0.995314415592499,1,0,NA,1,1,0,1,1,-0.183630321731057,0.119359077481376,-0.177624206723321,-0.43389819478461,0.0329353159865788
"GUA",1969,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.777277737626094,0.477048569170516,0.930319961447319,0.835923689227656,0.418116111271529,0.973062348050122,1,0,NA,1,1,0,1,1,-0.186273423574561,0.116803806892237,-0.18116907766709,-0.425934292329231,0.0334074437030416
"GUA",1970,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.765777632012613,0.486515829305562,0.918578762852096,0.830207839028509,0.447622814077026,0.967216027531849,1,0,NA,1,1,0,1,1,-0.201710589195072,0.121120761743889,-0.195895516566524,-0.450714215518091,0.0229027832025044
"GUA",1971,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.760234257286181,0.498893686259788,0.90989501637542,0.847539801731785,0.481494425881507,0.970827564494393,1,0,NA,1,1,0,1,1,-0.200540240052302,0.121439067584728,-0.194895645780429,-0.456977596958777,0.0277521451708309
"GUA",1972,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.745916214370167,0.496911921566291,0.897177624904079,0.809399554972894,0.443697929868342,0.957645141593421,1,0,NA,1,1,0,1,1,-0.127008402007202,0.106494637259607,-0.124314852360507,-0.34859710020939,0.0709863139947651
"GUA",1973,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.724059809659653,0.497026349629179,0.874492089321136,0.801518121119236,0.445313429428409,0.953079533804092,1,0,NA,1,1,0,1,1,-0.111525624178527,0.105619096891867,-0.110234523599348,-0.331596996965941,0.0892633736094756
"GUA",1974,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.703388692863974,0.486958151471405,0.855592298543061,0.627181572448817,0.333423167139089,0.849799849354808,0,0,NA,1,1,0,1,1,-0.195934958367223,0.113198055727336,-0.190792787380467,-0.434445516984469,0.0127388986862246
"GUA",1975,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.684334816718143,0.482702113723182,0.834346365160315,0.675226027801621,0.153180072556493,0.959832860847212,0,0,NA,1,1,0,1,1,-0.194394337942164,0.11314063100121,-0.189453809530882,-0.42737665747765,0.016911887660221
"GUA",1976,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.671884718195672,0.502449374571715,0.805909349064075,0.647580286087878,0.343517093263116,0.865820560235186,0,0,NA,1,1,0,1,1,-0.197208945905063,0.113008333395196,-0.193435347063564,-0.433078188410778,0.0124660700879581
"GUA",1977,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.672483753378855,0.491160324251116,0.813701439982179,0.625420543249777,0.210419064042369,0.912746614427856,0,0,NA,1,1,0,1,1,-0.190647767630778,0.107630319173633,-0.188413012209715,-0.414559550218175,0.0145930748931207
"GUA",1978,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.665705688903423,0.478452435271809,0.8121277511709,0.662173563118541,0.174375517698353,0.947891887356697,0,0,NA,1,1,0,1,1,-0.210026433832377,0.117271935892755,-0.202100688028201,-0.463952377864486,0.00749956173913437
"GUA",1979,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.666322945085152,0.448700001687273,0.830493139771355,0.673566475538486,0.277151032720483,0.917386702350638,0,0,NA,1,1,0,1,1,-0.252613082829517,0.123299969645068,-0.247784035295646,-0.500086029971077,-0.0262924330186952
"GUA",1980,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.668336170124205,0.435387994352871,0.84040438883994,0.646098647517604,0.335048302115406,0.868676571718699,0,0,NA,1,1,0,1,1,-0.35595961649898,0.125191028748597,-0.350100352551596,-0.613383926132964,-0.12952537811083
"GUA",1981,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",0.673405649270766,0.402633863647749,0.863156800108884,0.61460380135721,0.320439788794028,0.843587031600095,0,0,NA,1,1,0,1,1,-0.334870917494648,0.131128312912608,-0.327288776089466,-0.612930555342616,-0.0957570719785263
"GUA",1982,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",5.99357447345377e-06,3.06505333930174e-11,0.539601347322984,0.00256839565896524,1.50248750108967e-05,0.306184992802991,0,0,NA,0,0,0,1,1,-1.06112649596894,0.223841053916453,-1.05801573090213,-1.50613721717123,-0.641593077835313
"GUA",1983,"Guatemala",1839,9999,0,0,0,0,0,1,"Americas",4.99888695116589e-06,2.88998616641185e-11,0.463714836352919,0.0061920920451683,4.08689155416958e-05,0.487142349074593,0,0,NA,0,0,0,1,1,-0.902306281939909,0.229686401547712,-0.894162495479164,-1.36865224323771,-0.474666522166726
