country,year,mean,se
KUW,2005,-21.47472911507678,3.3780848904358685
KUW,2006,-21.441175306602922,3.214217228822644
KUW,2007,-21.646126434085783,3.2880631057835443
KUW,2008,-21.177881031149187,2.868864276210208
KUW,2009,-21.231481582019278,3.113073274858765
KUW,2010,-20.963518397104295,2.959445358579146
KUW,2011,-20.804854139613525,2.6112546593676242
KUW,2012,-20.756463342337558,3.0896642844637787
KUW,2013,-21.0162336338435,3.2930978238445903
KYR,1945,3.1106025276070004,3.7668836045051988
KYR,1946,2.7784498515132,3.7267699916701016
KYR,1947,2.455071105619209,3.6697522095099977
KYR,1948,2.1368308089765726,3.4252813398593163
KYR,1949,1.9967431797028448,3.492219307575054
KYR,1950,1.4761296370313983,3.563870854381182
KYR,1951,1.0395539403449245,3.6036721517751547
KYR,1952,0.5621779890063445,3.6183455424554882
KYR,1953,0.6436682463537307,3.314359851100423
KYR,1954,-0.12959556540945089,3.1251052099159504
KYR,1955,-0.27540365172588843,2.5357633181954387
KYR,1956,-0.4881113102305747,2.3286817260879085
KYR,1957,-0.7331963892840154,2.5867460934201736
KYR,1958,-1.0601647013236315,2.647676683315973
KYR,1959,-1.0650342954652663,3.0510887374441245
KYR,1960,-1.2101670034525238,2.833456217667534
KYR,1961,-1.2036546705227797,2.986503343881032
KYR,1962,-1.4569926606068504,3.0122825174439165
KYR,1963,-1.8483677808164793,3.0054022959467583
KYR,1964,-1.7091463592595224,3.1396209513126663
KYR,1965,-1.7321705835225245,3.0458484788029585
KYR,1966,-1.7344500862423304,3.3863262448675253
KYR,1967,-2.000414674922736,3.4608506047913123
KYR,1968,-1.8487082151362504,3.5676595523694576
KYR,1969,-2.2761572697351085,3.4234612972727865
KYR,1970,-2.400898213881905,3.509411523346927
KYR,1971,-2.298862699699014,3.554223416437758
KYR,1972,-2.2155615352419415,3.27397798835064
KYR,1973,-2.500793104408453,3.4671304678869683
KYR,1974,-2.3864780566010015,3.4828488571703793
KYR,1975,-2.5789714210536254,3.3206166305285882
KYR,1976,-2.9137841258711608,3.5361707733894066
KYR,1977,-3.3154417248941015,3.790187783258395
KYR,1978,-3.622691504262617,4.169427108067719
KYR,1979,-3.5526902870736854,4.276972253570757
KYR,1980,-3.8595292466622184,4.465490187025134
KYR,1981,-3.858909742172267,4.3331486223394995
KYR,1982,-3.865448422381337,4.178632732903385
KYR,1983,-3.6581380889697845,4.068617053738997
KYR,1984,-3.8357529284182554,3.6205968158409787
KYR,1985,-3.897083665743491,3.6279548879218804
KYR,1986,-4.1560665443489855,3.5689492976886186
KYR,1987,-4.092882244196435,3.4333359474785508
KYR,1988,-4.123607664089893,3.2656879298794212
KYR,1989,-4.6697611655296845,3.0093389163393627
KYR,1990,-5.007896195735136,2.5888856139092797
KYR,1991,-5.208641938216905,2.167985030950308
KYR,1992,-5.037682058191036,1.8978133041393102
KYR,1993,-4.439316264645166,1.4132628225614923
KYR,1994,-3.473483501583702,1.2028934934621047
KYR,1995,-1.726785425060377,0.8806203806822298
KYR,1996,-1.1973733948182603,0.6768434731156912
KYR,1997,-1.0919488301062068,0.5944289062230512
KYR,1998,-1.2218592556466723,0.6555126002199464
KYR,1999,-1.5711200984295217,1.0159864454533376
KYR,2000,-3.587528276129938,1.0947882112091756
KYR,2001,-4.140843286138472,1.3404544408338601
KYR,2002,-4.600555260806789,1.1742664988470255
KYR,2003,-4.067644627721272,1.303157643920157
KYR,2004,-3.0186328563015223,0.9185598010585434
KYR,2005,-1.176968922022451,0.7067552211538631
KYR,2006,-0.8789707120294947,0.81608039986908
KYR,2007,-0.6669553705699037,0.7678701770710011
KYR,2008,-0.3828958152938966,0.8041542627850908
KYR,2009,-1.0483935301272012,0.8484525736007301
KYR,2010,-0.8446115236397691,0.796892516525473
KYR,2011,0.5307101723226334,1.3159025325979858
KYR,2012,1.3922194955667464,1.5258017915906537
KYR,2013,1.7732094460662597,1.917954144756744
KZK,1945,-2.8711762823505014,4.512782337269676
KZK,1946,-2.9892627040842275,4.34540446337404
KZK,1947,-3.368643340384478,4.1034604265333465
KZK,1948,-3.2704453650731296,3.827798960986899
KZK,1949,-3.6758183250815706,3.5939418272098753
KZK,1950,-4.027619516586783,3.703970670513465
KZK,1951,-4.333432876172669,3.4645493020948606
KZK,1952,-4.359728615127692,3.564679148796399
KZK,1953,-4.6797865331023605,3.606016488174601
KZK,1954,-5.334540321407645,3.5412150209733846
KZK,1955,-5.600574737202295,3.650193930730548
KZK,1956,-6.10175950182112,3.7357928831847467
KZK,1957,-6.151935654945731,3.8651552615801674
KZK,1958,-6.561644896032818,4.027244088295097
KZK,1959,-6.716765902217886,4.1488355385365105
KZK,1960,-6.842854468649116,3.9194000009696235
KZK,1961,-6.679193227780373,4.001169269024646
KZK,1962,-6.879000266133426,3.971126661881496
KZK,1963,-6.774695225936788,4.138689803369509
KZK,1964,-6.708289392898719,4.522630561909618
KZK,1965,-6.631578000999177,4.624258287325509
KZK,1966,-6.225906505555562,4.929230751628922
KZK,1967,-6.209928120384104,4.9887590467073
KZK,1968,-6.131549085180893,5.363046369348513
KZK,1969,-6.070260054207441,5.081399081595305
KZK,1970,-5.737368882839624,4.886439864646988
KZK,1971,-5.777888566259556,5.14338974656508
KZK,1972,-5.591872263361173,4.853125108925804
KZK,1973,-5.596344856401949,4.45139378509528
KZK,1974,-5.475159931179048,3.8512203849658175
KZK,1975,-5.229776615082988,3.9177420446041893
KZK,1976,-5.279773689020137,3.344979321331464
KZK,1977,-5.496338742467445,3.1854285168287544
KZK,1978,-5.401146968264959,2.8526121856613047
KZK,1979,-5.680903930165876,2.54278863553402
KZK,1980,-5.809395359509234,3.1090325018030813
KZK,1981,-5.972959208326793,2.8331387264201666
KZK,1982,-6.408655488854898,2.7539001002309265
KZK,1983,-6.475663631315703,2.965292763583872
KZK,1984,-6.689697573300327,3.3603811780169957
KZK,1985,-7.014690059941335,3.1681745685019775
KZK,1986,-7.653277945063796,3.298714094525144
KZK,1987,-8.24693832161242,3.0551376458399355
KZK,1988,-8.640238966306732,3.3241272102417576
KZK,1989,-9.212294234648963,3.822056558884656
KZK,1990,-9.545900706190215,3.7916572005953193
KZK,1991,-9.917921421012567,3.8406885939678905
KZK,1992,-10.287298079101774,3.7424215496468376
KZK,1993,-10.772907486278331,3.979599939270323
KZK,1994,-11.187553570955412,3.8825267719183647
KZK,1995,-11.251627676121066,4.0257353933111215
KZK,1996,-11.8477191653199,3.9783868624838807
KZK,1997,-12.276074230915526,4.1287687154051635
KZK,1998,-12.065338830253934,4.16759448923309
KZK,1999,-12.47020670859984,4.06171244687159
KZK,2000,-12.205519278337706,4.4724362626393495
KZK,2001,-11.893003922797861,4.052719685587094
KZK,2002,-12.040964427878425,4.195977640339157
KZK,2003,-12.089761878452057,4.353611354762921
KZK,2004,-12.250178134996652,4.115384258677251
KZK,2005,-12.005176251008402,4.0527318316688214
KZK,2006,-11.8555750185986,3.744778371211297
KZK,2007,-11.491364372538824,3.601995513604021
KZK,2008,-11.573233150700885,3.2983468778542355
KZK,2009,-11.42426424063324,3.4012243423347046
KZK,2010,-11.653803945896883,3.4818323416096373
KZK,2011,-11.856736769061326,3.822948056878058
KZK,2012,-12.131120887750072,4.316101978573344
KZK,2013,-12.032789973304448,4.450293803997756
LAO,1945,0.07006477062292035,3.217112564113134
LAO,1946,0.3357960467567582,3.1425815979973226
LAO,1947,0.6819958690412682,3.245752653541487
LAO,1948,1.089997299182838,3.138865672836737
LAO,1949,1.1456070593254777,3.0681776619710024
LAO,1950,1.533696338759159,3.353530796638851
LAO,1951,1.4846415659956262,2.9223440903931692
LAO,1952,2.0951689581108717,2.2355915469125263
LAO,1953,2.423212250993067,1.5587673198280985
LAO,1954,1.6809938115350829,1.1392159765370695
LAO,1955,1.5271047229059544,0.7562397167357975
LAO,1956,1.6695744023496149,0.7243171173171689
LAO,1957,1.6035923178085638,0.9516904356372543
LAO,1958,1.7047773952897691,1.0566972900133043
LAO,1959,-0.37115052802241066,0.9023836099458448
LAO,1960,-3.2575630733967493,1.519524500751876
LAO,1961,-4.727996687983431,2.289331666874753
LAO,1962,-5.993969870058485,2.8936371922404476
LAO,1963,-6.666834812269501,3.368861822615099
LAO,1964,-7.7594317245481115,2.988548688176573
LAO,1965,-8.221016194745458,3.1482637527981727
LAO,1966,-8.531951711723732,3.1439186226985445
LAO,1967,-9.124116137489667,3.3554831911487764
LAO,1968,-9.354250589238198,2.849326081704036
LAO,1969,-9.95330403707057,3.16786493583809
LAO,1970,-9.863087366568642,3.241661593393845
LAO,1971,-10.265049916740839,3.1015185894800235
LAO,1972,-10.815381963972152,3.3163075704926026
LAO,1973,-11.38463637248771,3.5542246808323705
LAO,1974,-11.373083033273229,3.818418409178304
LAO,1975,-11.153288501919826,3.485220337546278
LAO,1976,-11.37789742737352,3.787604194423719
LAO,1977,-11.487952009309694,3.8779260894592467
LAO,1978,-11.196118207467798,3.6091020354730903
LAO,1979,-10.906511611487817,3.4972004468039986
LAO,1980,-11.114356958961046,3.6325263092273676
LAO,1981,-11.255358512959114,4.035991399767623
LAO,1982,-11.079281706153733,4.0448788335837635
LAO,1983,-11.100544808359922,3.7589768373695027
LAO,1984,-10.704353843811077,3.6462223753028495
LAO,1985,-11.04702060892645,3.4914822707801867
LAO,1986,-10.980811609116156,3.621511148832055
LAO,1987,-10.784715619494126,3.2322842237824463
LAO,1988,-10.504340012620846,3.217992250090346
LAO,1989,-10.938941084968599,3.0560898900435336
LAO,1990,-10.683734725954036,3.039765496266686
LAO,1991,-10.983260304693308,3.1764061361451925
LAO,1992,-10.681486758715598,3.148696093088279
LAO,1993,-11.141682970389091,3.2363257219645702
LAO,1994,-11.019087686991538,3.407138156768392
LAO,1995,-11.0255182009434,3.2192547804963385
LAO,1996,-11.174161724939697,3.636123220896553
LAO,1997,-11.149151324437112,3.9183265037167985
LAO,1998,-11.17638820409135,4.040551550603225
LAO,1999,-11.446474461835463,4.065713428750973
LAO,2000,-11.593163477027886,3.997070848227138
LAO,2001,-11.40319473170637,3.9243078691299256
LAO,2002,-11.310401289357788,3.79333937108071
LAO,2003,-11.511911273993196,3.6533092876402082
LAO,2004,-11.2181853806781,3.6770724599228375
LAO,2005,-11.338788914136835,3.672746284268454
LAO,2006,-11.202913881756185,3.7434159514127603
LAO,2007,-11.019956176621603,3.0816304861056887
LAO,2008,-11.515119293743403,3.674676937557825
LAO,2009,-11.673308669188845,3.663040947980216
LAO,2010,-11.798235833583105,4.033630552135581
LAO,2011,-12.364180585006626,4.341936314750519
LAO,2012,-12.4186485433224,4.473869986661373
LAO,2013,-12.868582762304131,4.890084920397717
LAT,1945,-1.551187294860361,3.10340723107444
LAT,1946,-1.4885870639887915,3.0908353553336276
LAT,1947,-1.5051031817763887,3.320914639217379
LAT,1948,-1.2343978025351976,3.3805226329713793
LAT,1949,-1.3581185071132749,3.257151508349288
LAT,1950,-1.3374157980560386,2.973388397474819
LAT,1951,-1.3143097066733056,2.826481136754093
LAT,1952,-1.144977811973866,2.9890879334497265
LAT,1953,-0.8906873816282618,3.2654078234887547
LAT,1954,-1.088286102005413,3.3784214178422576
LAT,1955,-0.7754310666220587,3.4306066880732655
LAT,1956,-0.3552017057226808,3.445710451441714
LAT,1957,-0.22011684175903304,3.7319874872658576
LAT,1958,0.12077132328322816,3.6191538882947314
LAT,1959,0.20890152498796752,3.841522233723341
LAT,1960,0.3977036822959637,3.861940403771654
LAT,1961,0.3322722492677107,3.574053034558689
LAT,1962,0.1664593533518966,3.2703777237056637
LAT,1963,0.30324305224832343,3.2889158599436805
LAT,1964,0.4786401991103266,3.307928744455089
LAT,1965,0.504697519832429,3.320642752049384
LAT,1966,0.17205013660080254,3.2251268046925
LAT,1967,0.22582687070875662,3.115451931047255
LAT,1968,0.4672297970570798,3.311062952855415
LAT,1969,0.10037844388571618,3.56058994167222
LAT,1970,0.2170646237955757,3.6995995027260022
LAT,1971,0.3219091184626942,3.7509970791144314
LAT,1972,0.14570894719238506,4.134807645396102
LAT,1973,0.0954854747004803,4.607893528441478
LAT,1974,0.3130546035481091,4.892112525733962
LAT,1975,0.21220834323571297,5.146217094637651
LAT,1976,0.667917407172364,5.062183694893477
LAT,1977,0.5895259870018859,5.291069642459416
LAT,1978,0.7726616232654446,5.314863086141906
LAT,1979,0.7304875879277662,5.669687543509465
LAT,1980,0.7280182512116727,5.582973299651115
LAT,1981,0.9934183226154228,5.402094906282726
LAT,1982,1.1724827417132622,4.719328068284568
LAT,1983,1.2070393606895289,4.469256787301489
LAT,1984,1.0239660855728652,4.40616465732445
LAT,1985,1.3983075446895066,3.9888067401336107
LAT,1986,1.4238487549359171,3.53601224488958
LAT,1987,1.2343378903102664,3.156232677838065
LAT,1988,1.455162324642652,2.6363792852466137
LAT,1989,1.1249966080990943,2.2062300833282613
